Route,gc,pvr_tenderroute,gc_last,duration,distance
111,WH,15,AV,54.7,34086.5
111,WJ,15,AV,31.55,18811.5
111,WL,15,AV,36.35,24550.5
111,WN,15,AV,45.55,34989
111,WS,15,AV,19.25,12516.5
111,X,15,AV,30.75,20863.5
112,A,11,W,43.6,28827.5
112,AC,11,W,10.65,6835
112,AD,11,W,18.85,15103
112,AF,11,W,24.35,14210
112,AH,11,W,16.55,10884.5
112,AL,11,W,39,21791
112,AR,11,W,26.95,19295
112,AV,11,W,20.4,13501.5
112,AW,11,W,26.65,22684
112,BC,11,W,46.25,26607
112,BK,11,W,40.25,34980.5
112,BN,11,W,34.35,20989
112,BT,11,W,17.85,12555
112,BW,11,W,39.95,25923.5
112,BX,11,W,58.55,45297.5
112,C,11,W,45.6,26747
112,CT,11,W,35.9,17844
112,DT,11,W,62.05,47706
112,DX,11,W,40.8,37690
112,E,11,W,26.85,21770
112,EB,11,W,48.05,32841
112,FW,11,W,28.8,18331.5
112,G,11,W,14.6,9103
112,GY,11,W,49.65,48741
112,HD,11,W,18.75,13155
112,HF,11,W,25.9,21426
112,HH,11,W,25.35,18254
112,HK,11,W,35.5,17746.5
112,HT,11,W,20,13999.5
112,KB,11,W,48.55,28797.5
112,KC,11,W,25.5,12733.5
112,LI,11,W,37.15,29628
112,MB,11,W,64.55,46583.5
112,MG,11,W,46.45,31817.5
112,MR,11,W,64.35,47534
112,N,11,W,38.55,23091
112,NP,11,W,26.75,21524.5
112,NS,11,W,42.15,37603
112,NX,11,W,40.2,21262.5
112,ON,11,W,9.35,5854.5
112,PA,11,W,12.4,8256
112,PB,11,W,34.35,26280.5
112,PD,11,W,56.15,37465
112,PL,11,W,35.95,20010
112,PM,11,W,40.5,20873
112,Q,11,W,34.55,18235.5
112,QB,11,W,29.35,17677
112,RA,11,W,29.65,15411
112,RM,11,W,47.65,44189
112,RP,11,W,11.9,6156
112,RR,11,W,40.65,37113
112,S,11,W,16.4,9522.5
112,SG,11,W,19.1,13287.5
112,SI,11,W,43.15,38571
112,SO,11,W,17.3,11234
112,SW,11,W,31.6,16690.5
112,T,11,W,33,27465
112,TB,11,W,60.05,36914
112,TC,11,W,50.1,30473
112,TF,11,W,29.25,18439.5
112,TH,11,W,42.25,25478
112,TL,11,W,48.4,29772
112,TV,11,W,36.65,27094.5
112,UX,11,W,23.35,19992
112,V,11,W,17.2,11559
112,W,11,W,9.85,6592
112,WH,11,W,43.8,30264.5
112,WJ,11,W,11.35,7182.5
112,WL,11,W,34.1,18057.5
112,WN,11,W,19.5,15351
112,WS,11,W,21.25,17466.5
112,X,11,W,15.35,9872
114,A,11,UX,51.7,36752
114,AC,11,UX,16.55,13225.5
114,AD,11,UX,24.45,20338.5
114,AF,11,UX,32.5,22134.5
114,AH,11,UX,24.5,19260.5
114,AL,11,UX,47.15,29716
114,AR,11,UX,32.55,24531
114,AV,11,UX,24.85,19678
114,AW,11,UX,32.25,27919
114,BC,11,UX,53.45,34165.5
114,BK,11,UX,45.85,40216
114,BN,11,UX,41.2,27993.5
114,BT,11,UX,18.1,12595
114,BW,11,UX,45.8,32190.5
114,BX,11,UX,65,51133
114,C,11,UX,52.8,34305.5
114,CT,11,UX,41.75,24111
114,DT,11,UX,68.5,53541
114,DX,11,UX,46.35,42925.5
114,E,11,UX,32.45,27005
114,EB,11,UX,56.2,40765.5
114,FW,11,UX,32.4,24103.5
114,G,11,UX,15.9,13054.5
114,GY,11,UX,55.2,53976.5
114,HD,11,UX,16.25,11974
114,HF,11,UX,27.3,21140
114,HH,11,UX,25.55,21252
114,HK,11,UX,41.35,24013.5
114,HT,11,UX,25.55,19235
114,KB,11,UX,55.4,35801.5
114,KC,11,UX,31.4,19999.5
114,LI,11,UX,42.75,34863
114,MB,11,UX,71.05,52433
114,MG,11,UX,52.65,36794
114,MR,11,UX,70.85,53369.5
114,N,11,UX,45.35,30095.5
114,NP,11,UX,32.3,26760
114,NS,11,UX,47.75,42838.5
114,NX,11,UX,47.55,28603.5
114,ON,11,UX,14.95,11590.5
114,PA,11,UX,15.75,12315.5
114,PB,11,UX,37.25,28589.5
114,PD,11,UX,62.6,43300
114,PL,11,UX,43.55,28116.5
114,PM,11,UX,47.35,27863.5
114,Q,11,UX,41.35,25226
114,QB,11,UX,36.2,24681
114,RA,11,UX,37.3,22954
114,RM,11,UX,53.2,49425
114,RP,11,UX,18.1,13565.5
114,RR,11,UX,46.2,42348.5
114,S,11,UX,22.6,16944.5
114,SG,11,UX,23.1,19066
114,SI,11,UX,48.75,43806.5
114,SO,11,UX,14.6,10530.5
114,SW,11,UX,38.4,23694.5
114,T,11,UX,38.55,32700
114,TB,11,UX,66.75,48683
114,TC,11,UX,57.3,38031.5
114,TF,11,UX,32.85,24212.5
114,TH,11,UX,49.5,33036.5
114,TL,11,UX,55.25,36776.5
114,TV,11,UX,44.8,35019
114,UX,11,UX,18.85,16308
114,V,11,UX,25.3,19483.5
114,W,11,UX,15.75,12982.5
114,WH,11,UX,49.65,36532
114,WJ,11,UX,17.35,13573
114,WL,11,UX,40.95,25048
114,WN,11,UX,25.05,20587
114,WS,11,UX,20.25,17310.5
114,X,11,UX,21.55,17294.5
115,A,18,RR,42.85,25565
115,AC,18,RR,36,25835.5
115,AD,18,RR,24.85,16199.5
115,AF,18,RR,34.95,19557.5
115,AH,18,RR,43.4,31582.5
115,AL,18,RR,37.15,20654.5
115,AR,18,RR,23.6,14921
115,AV,18,RR,47.3,35300.5
115,AW,18,RR,20.15,15210
115,BC,18,RR,42.2,24981
115,BK,18,RR,14.85,9419
115,BN,18,RR,26.65,15064.5
115,BT,18,RR,38.65,28918
115,BW,18,RR,11.95,6844
115,BX,18,RR,28,23272
115,C,18,RR,42.15,24759.5
115,CT,18,RR,14.85,8236
115,DT,18,RR,31.5,25681
115,DX,18,RR,13.1,9413.5
115,E,18,RR,28.4,18950.5
115,EB,18,RR,52.25,31180
115,FW,18,RR,53.2,30623
115,G,18,RR,43.05,32672
115,GY,18,RR,21.9,20464.5
115,HD,18,RR,44.05,33366
115,HF,18,RR,40.7,27177
115,HH,18,RR,52.25,40053
115,HK,18,RR,13.7,7491
115,HT,18,RR,27.35,13335.5
115,KB,18,RR,30.35,18121.5
115,KC,18,RR,23.4,11008
115,LI,18,RR,15.95,8600
115,MB,18,RR,37.85,26661
115,MG,18,RR,14.85,8754
115,MR,18,RR,33.85,23698
115,N,18,RR,30.45,18579
115,NP,18,RR,23.75,15067
115,NS,18,RR,24.35,18683
115,NX,18,RR,17.95,10474
115,ON,18,RR,37.9,27966.5
115,PA,18,RR,40.75,30243
115,PB,18,RR,38.2,27789.5
115,PD,18,RR,24.95,14774
115,PL,18,RR,35.35,19476.5
115,PM,18,RR,20.75,11412.5
115,Q,18,RR,20.65,11043
115,QB,18,RR,25.3,13848
115,RA,18,RR,17.45,9270.5
115,RM,18,RR,19.9,15912.5
115,RP,18,RR,37.65,26746.5
115,RR,18,RR,12.9,8836.5
115,S,18,RR,35.7,17722
115,SG,18,RR,45.95,35086.5
115,SI,18,RR,13.6,7367
115,SO,18,RR,45.95,33177.5
115,SW,18,RR,19.85,11409
115,T,18,RR,17.75,11424
115,TB,18,RR,35.45,23830
115,TC,18,RR,42.05,26048.5
115,TF,18,RR,53.7,30731.5
115,TH,18,RR,36.1,21764.5
115,TL,18,RR,25.55,16153.5
115,TV,18,RR,46.85,31207.5
115,UX,18,RR,51.75,41979
115,V,18,RR,37.75,19249
115,W,18,RR,33.75,22933.5
115,WH,18,RR,11.1,6507
115,WJ,18,RR,35.8,25788
115,WL,18,RR,20.6,10978.5
115,WN,18,RR,24.45,16090.5
115,WS,18,RR,47.95,38189.5
115,X,18,RR,35.2,18809.5
116,A,7,AV,40.7,24249
116,AC,7,AV,29.35,22337
116,AD,7,AV,41.55,34108.5
116,AF,7,AV,27.55,18809.5
116,AH,7,AV,12.85,8321
116,AL,7,AV,41.9,23610
116,AR,7,AV,49.65,38300.5
116,AV,7,AV,8.3,5181.5
116,AW,7,AV,49.35,41689.5
116,BC,7,AV,50.8,29611
116,BK,7,AV,62.95,53986
116,BN,7,AV,39.5,27460
116,BT,7,AV,38.2,26002
116,BW,7,AV,56.2,33130
116,BX,7,AV,69.1,48870
116,C,7,AV,50.2,29751
116,CT,7,AV,55.95,32324
116,DT,7,AV,72.6,51278
116,DX,7,AV,63.5,56695.5
116,E,7,AV,49.55,40775.5
116,EB,7,AV,45.1,26568.5
116,FW,7,AV,15.4,8357
116,G,7,AV,20.55,12511.5
116,GY,7,AV,72.35,67746.5
116,HD,7,AV,32.6,22433.5
116,HF,7,AV,48.8,40600
116,HH,7,AV,9.75,5527
116,HK,7,AV,51.95,30694.5
116,HT,7,AV,42.7,33004.5
116,KB,7,AV,53.75,35268
116,KC,7,AV,44.75,28004.5
116,LI,7,AV,59.85,48633
116,MB,7,AV,71.35,48053.5
116,MG,7,AV,58,36427.5
116,MR,7,AV,74.95,52917.5
116,N,7,AV,43.7,29562
116,NP,7,AV,49.45,40530
116,NS,7,AV,64.85,56608.5
116,NX,7,AV,47.95,31068.5
116,ON,7,AV,23.75,16889
116,PA,7,AV,24.35,16888
116,PB,7,AV,57.05,45285.5
116,PD,7,AV,67.35,41702.5
116,PL,7,AV,39.75,24121.5
116,PM,7,AV,47.55,29984
116,Q,7,AV,41.55,27346.5
116,QB,7,AV,34.55,24147.5
116,RA,7,AV,38.25,25551.5
116,RM,7,AV,70.3,63194.5
116,RP,7,AV,27.6,17826
116,RR,7,AV,63.35,56118.5
116,S,7,AV,24.65,18054
116,SG,7,AV,8.35,5124.5
116,SI,7,AV,62.1,37786.5
116,SO,7,AV,28.35,20158
116,SW,7,AV,38.45,25699.5
116,T,7,AV,55.7,46470
116,TB,7,AV,65.15,43384.5
116,TC,7,AV,54.5,33780
116,TF,7,AV,15.85,8465.5
116,TH,7,AV,47.05,31395
116,TL,7,AV,53.55,36243
116,TV,7,AV,33.55,19883
116,UX,7,AV,22.05,17694
116,V,7,AV,20.4,15326
116,W,7,AV,31.5,24853.5
116,WH,7,AV,58.2,35684.5
116,WJ,7,AV,28.15,18179.5
116,WL,7,AV,41.15,27168.5
116,WN,7,AV,42.2,34356.5
116,WS,7,AV,13,8651
116,X,7,AV,28.75,20694.5
117,A,10,AH,40.65,24031.5
117,AC,10,AH,29,21782.5
117,AD,10,AH,41.2,33554.5
117,AF,10,AH,27.3,18271
117,AH,10,AH,12.6,7782.5
117,AL,10,AH,41.6,23071.5
117,AR,10,AH,49.3,37746.5
117,AV,10,AH,11.9,6975.5
117,AW,10,AH,49,41135
117,BC,10,AH,50.5,29057
117,BK,10,AH,62.6,53431.5
117,BN,10,AH,39.2,26905.5
117,BT,10,AH,37.85,25447.5
117,BW,10,AH,55.85,32575.5
117,BX,10,AH,68.7,48316
117,C,10,AH,49.85,29197
117,CT,10,AH,55.6,31770
117,DT,10,AH,72.2,50724
117,DX,10,AH,63.1,56141.5
117,E,10,AH,49.2,40221.5
117,EB,10,AH,45.1,26351
117,FW,10,AH,16.6,9385
117,G,10,AH,20.95,12790.5
117,GY,10,AH,72,67192.5
117,HD,10,AH,32.25,21879
117,HF,10,AH,48.45,40045.5
117,HH,10,AH,13.15,8121.5
117,HK,10,AH,51.6,30140.5
117,HT,10,AH,42.35,32450.5
117,KB,10,AH,53.4,34714
117,KC,10,AH,44.4,27450.5
117,LI,10,AH,59.5,48078.5
117,MB,10,AH,71,47499.5
117,MG,10,AH,57.6,35873.5
117,MR,10,AH,74.6,52363.5
117,N,10,AH,43.4,29008
117,NP,10,AH,49.1,39975.5
117,NS,10,AH,64.5,56054.5
117,NX,10,AH,47.6,30514.5
117,ON,10,AH,23.4,16334.5
117,PA,10,AH,24,16333.5
117,PB,10,AH,56.7,44731.5
117,PD,10,AH,67,41148.5
117,PL,10,AH,39.5,23583
117,PM,10,AH,47.2,29430
117,Q,10,AH,41.2,26792.5
117,QB,10,AH,34.2,23593.5
117,RA,10,AH,37.9,24997.5
117,RM,10,AH,69.95,62640.5
117,RP,10,AH,27.2,17271.5
117,RR,10,AH,63,55564.5
117,S,10,AH,24.3,17499.5
117,SG,10,AH,11.15,6997.5
117,SI,10,AH,61.7,37232.5
117,SO,10,AH,28.7,19971
117,SW,10,AH,38.1,25145
117,T,10,AH,55.35,45916
117,TB,10,AH,64.8,42830.5
117,TC,10,AH,54.15,33226
117,TF,10,AH,17.1,9493
117,TH,10,AH,46.7,30840.5
117,TL,10,AH,53.2,35688.5
117,TV,10,AH,33.5,19665.5
117,UX,10,AH,23.15,18597
117,V,10,AH,20,14771.5
117,W,10,AH,31.2,24299.5
117,WH,10,AH,57.8,35130
117,WJ,10,AH,27.8,17625.5
117,WL,10,AH,40.8,26614.5
117,WN,10,AH,41.8,33802.5
117,WS,10,AH,15,10186.5
117,X,10,AH,28.4,20140.5
118,A,13,SW,15.55,9005
118,AC,13,SW,35.15,18528
118,AD,13,SW,46.75,28996.5
118,AF,13,SW,18.2,10351
118,AH,13,SW,31.55,18903
118,AL,13,SW,13.7,6768.5
118,AR,13,SW,44.8,20953.5
118,AV,13,SW,34.55,20279
118,AW,13,SW,48.4,29364
118,BC,13,SW,18.05,9221
118,BK,13,SW,42.9,26495.5
118,BN,13,SW,11.7,6034
118,BT,13,SW,47.75,28819
118,BW,13,SW,33.9,17100.5
118,BX,13,SW,40.8,28256.5
118,C,13,SW,17.55,8879.5
118,CT,13,SW,34.5,16687.5
118,DT,13,SW,44.3,30665
118,DX,13,SW,40.2,25488.5
118,E,13,SW,53.8,35201
118,EB,13,SW,24.95,14620
118,FW,13,SW,31.9,18223
118,G,13,SW,39.95,26033.5
118,GY,13,SW,49,36540
118,HD,13,SW,47.45,30349.5
118,HF,13,SW,56.15,39536.5
118,HH,13,SW,38.85,23633.5
118,HK,13,SW,30.4,15057.5
118,HT,13,SW,36.3,17460.5
118,KB,13,SW,24.8,13583.5
118,KC,13,SW,30.7,14951.5
118,LI,13,SW,38.5,20652.5
118,MB,13,SW,37.2,24746
118,MG,13,SW,31.9,16865.5
118,MR,13,SW,46.65,32304
118,N,13,SW,15.05,8100
118,NP,13,SW,48,23344.5
118,NS,13,SW,51.8,34629.5
118,NX,13,SW,21.9,11507
118,ON,13,SW,34.95,21845.5
118,PA,13,SW,37.65,23604.5
118,PB,13,SW,61.7,41074.5
118,PD,13,SW,40.9,23060.5
118,PL,13,SW,13.9,6649.5
118,PM,13,SW,20.5,10537
118,Q,13,SW,14.2,7797.5
118,QB,13,SW,13.3,7071.5
118,RA,13,SW,17.7,9463.5
118,RM,13,SW,47,31988.5
118,RP,13,SW,35.15,19734
118,RR,13,SW,40,24912
118,S,13,SW,26.55,13620.5
118,SG,13,SW,34.95,20645.5
118,SI,13,SW,38.8,21673.5
118,SO,13,SW,44.55,29198.5
118,SW,13,SW,11.2,6315
118,T,13,SW,41.5,22701.5
118,TB,13,SW,32.6,21119.5
118,TC,13,SW,21.25,13027.5
118,TF,13,SW,31.35,18047
118,TH,13,SW,15.55,8132
118,TL,13,SW,26.2,15329
118,TV,13,SW,21.25,14372.5
118,UX,13,SW,47.75,35425.5
118,V,13,SW,27.65,15932
118,W,13,SW,36.75,19574
118,WH,13,SW,34.3,18921.5
118,WJ,13,SW,32.65,18248.5
118,WL,13,SW,14.15,7738.5
118,WN,13,SW,45,21295
118,WS,13,SW,38.35,27555.5
118,X,13,SW,28.5,16234
119,A,9,C,22.15,13961
119,AC,9,C,50,28753
119,AD,9,C,54.85,35311
119,AF,9,C,33.55,19430.5
119,AH,9,C,48.85,28575.5
119,AL,9,C,26.6,15395
119,AR,9,C,51.45,27901.5
119,AV,9,C,51.3,31256.5
119,AW,9,C,49.25,38685
119,BC,9,C,16.45,9436.5
119,BK,9,C,43.1,30025
119,BN,9,C,21.6,12035
119,BT,9,C,64.1,46282.5
119,BW,9,C,34.9,23000
119,BX,9,C,30.25,21397
119,C,9,C,16.15,9532.5
119,CT,9,C,39.85,22236.5
119,DT,9,C,33.75,23805
119,DX,9,C,40.35,29019
119,E,9,C,58.4,46305
119,EB,9,C,29.3,16842
119,FW,9,C,48,28496
119,G,9,C,55.9,34794
119,GY,9,C,49.2,40070
119,HD,9,C,63.6,39235
119,HF,9,C,67.95,49622
119,HH,9,C,55.55,34611
119,HK,9,C,38.7,21491
119,HT,9,C,49.3,26107
119,KB,9,C,16.4,9146
119,KC,9,C,43.95,22386
119,LI,9,C,39.4,26888
119,MB,9,C,19,13088
119,MG,9,C,28.95,17293
119,MR,9,C,36.05,25445
119,N,9,C,17.95,10099
119,NP,9,C,54.1,29954.5
119,NS,9,C,52.05,38159
119,NX,9,C,26.35,14351.5
119,ON,9,C,51.1,30731
119,PA,9,C,53.6,32365
119,PB,9,C,68.35,47018.5
119,PD,9,C,34.5,20951
119,PL,9,C,26.7,14937
119,PM,9,C,26.25,13425
119,Q,9,C,26.95,14765
119,QB,9,C,28.8,16222.5
119,RA,9,C,31.15,17090.5
119,RM,9,C,47.2,35518
119,RP,9,C,49.6,28500
119,RR,9,C,40.2,28442
119,S,9,C,40.9,22490
119,SG,9,C,51.25,32105
119,SI,9,C,39.35,25121
119,SO,9,C,60.7,38084
119,SW,9,C,27.75,15046.5
119,T,9,C,42.35,28937
119,TB,9,C,14.4,9670
119,TC,9,C,12.8,7368
119,TF,9,C,47.4,28193.5
119,TH,9,C,13.45,7904
119,TL,9,C,15.15,9002.5
119,TV,9,C,36.05,22075
119,UX,9,C,63.8,44381.5
119,V,9,C,42.75,23673
119,W,9,C,53.65,29603.5
119,WH,9,C,34.5,22451.5
119,WJ,9,C,47.1,27015
119,WL,9,C,27.3,14820
119,WN,9,C,54,28353
119,WS,9,C,54.35,36615.5
119,X,9,C,42.8,25104
12,A,16,Q,33.1,17425.5
12,AC,16,Q,29.45,16826.5
12,AD,16,Q,39.15,16889.5
12,AF,16,Q,22.95,11246.5
12,AH,16,Q,32.35,18625
12,AL,16,Q,28.3,14052.5
12,AR,16,Q,35.9,14728
12,AV,16,Q,36.1,22369
12,AW,16,Q,39.55,25178.5
12,BC,16,Q,31.55,15550
12,BK,16,Q,36.3,21043.5
12,BN,16,Q,16.85,7963
12,BT,16,Q,41.7,20713.5
12,BW,16,Q,25.95,12470.5
12,BX,16,Q,33.9,23621
12,C,16,Q,31.4,15809.5
12,CT,16,Q,27.65,11320
12,DT,16,Q,37.4,26029
12,DX,16,Q,33.5,20037
12,E,16,Q,44.15,28530
12,EB,16,Q,42.55,23040.5
12,FW,16,Q,40.1,23772.5
12,G,16,Q,35.35,22866.5
12,GY,16,Q,42.4,31088.5
12,HD,16,Q,43.05,27308
12,HF,16,Q,49.65,30784.5
12,HH,16,Q,41.1,26450.5
12,HK,16,Q,23.6,9690
12,HT,16,Q,25.75,10504.5
12,KB,16,Q,23.55,11270.5
12,KC,16,Q,21.2,8441.5
12,LI,16,Q,30.45,15347
12,MB,16,Q,39.65,23683.5
12,MG,16,Q,24.85,11586.5
12,MR,16,Q,39.8,27669
12,N,16,Q,18.35,8505.5
12,NP,16,Q,39.05,17119
12,NS,16,Q,44.15,28189.5
12,NX,16,Q,15.3,6918
12,ON,16,Q,30.55,18804
12,PA,16,Q,33.05,20438
12,PB,16,Q,53.6,37194
12,PD,16,Q,33.9,18108
12,PL,16,Q,25.45,12655
12,PM,16,Q,14.05,5900
12,Q,16,Q,13.9,5638.5
12,QB,16,Q,16.4,7896.5
12,RA,16,Q,14.45,5767.5
12,RM,16,Q,40.3,26536.5
12,RP,16,Q,29.05,16573.5
12,RR,16,Q,33.4,19460
12,S,16,Q,23.35,12587
12,SG,16,Q,34.75,22155
12,SI,16,Q,32.4,16166
12,SO,16,Q,40.15,26156.5
12,SW,16,Q,14.55,6533.5
12,T,16,Q,33.45,17396
12,TB,16,Q,34.05,19094
12,TC,16,Q,32.35,16918.5
12,TF,16,Q,40.15,23801.5
12,TH,16,Q,25.5,12644
12,TL,16,Q,21,10774
12,TV,16,Q,36.4,24138
12,UX,16,Q,44,32173.5
12,V,16,Q,26.3,13722.5
12,W,16,Q,28.95,13293.5
12,WH,16,Q,27.6,13469.5
12,WJ,16,Q,26.55,15087.5
12,WL,16,Q,13.85,5574.5
12,WN,16,Q,36.05,15109
12,WS,16,Q,37.85,26665
12,X,16,Q,22.6,13372
120,A,17,PA,41.75,26504
120,AC,17,PA,20.4,14749.5
120,AD,17,PA,32.65,26521
120,AF,17,PA,25.35,16232
120,AH,17,PA,13.3,8919
120,AL,17,PA,39.95,23474
120,AR,17,PA,40.75,30713.5
120,AV,17,PA,9.4,6854.5
120,AW,17,PA,40.45,34101.5
120,BC,17,PA,47.8,29170.5
120,BK,17,PA,54.05,46398.5
120,BN,17,PA,35.9,23552.5
120,BT,17,PA,28.3,18474
120,BW,17,PA,50.25,28130.5
120,BX,17,PA,65.5,44948.5
120,C,17,PA,47.15,29310
120,CT,17,PA,48.3,26685
120,DT,17,PA,68.95,47357
120,DX,17,PA,54.55,49107.5
120,E,17,PA,40.65,33187.5
120,EB,17,PA,46.15,29671
120,FW,17,PA,18.6,11494
120,G,17,PA,12.2,6258
120,GY,17,PA,63.4,60158.5
120,HD,17,PA,22.5,15204.5
120,HF,17,PA,39.25,29305
120,HH,17,PA,11.3,7546
120,HK,17,PA,45.35,25546
120,HT,17,PA,33.75,25417.5
120,KB,17,PA,50.15,31360.5
120,KC,17,PA,36.75,22130
120,LI,17,PA,50.95,41045.5
120,MB,17,PA,67.7,44146.5
120,MG,17,PA,54.15,31648
120,MR,17,PA,71.3,48996.5
120,N,17,PA,40.1,25654.5
120,NP,17,PA,40.5,32942.5
120,NS,17,PA,55.95,49021
120,NX,17,PA,44.35,27147.5
120,ON,17,PA,13.8,9361
120,PA,17,PA,15.45,10057.5
120,PB,17,PA,48.1,37698.5
120,PD,17,PA,63.75,37781.5
120,PL,17,PA,37.15,21673
120,PM,17,PA,43.9,26062.5
120,Q,17,PA,37.95,23425
120,QB,17,PA,30.9,20240
120,RA,17,PA,34.65,21630
120,RM,17,PA,61.35,55607.5
120,RP,17,PA,19.2,11797
120,RR,17,PA,54.4,48530.5
120,S,17,PA,19.2,13325
120,SG,17,PA,9.25,6706
120,SI,17,PA,55.05,40095
120,SO,17,PA,18.2,12538.5
120,SW,17,PA,34.85,21791.5
120,T,17,PA,46.75,38882.5
120,TB,17,PA,61.55,39477
120,TC,17,PA,51.65,33036
120,TF,17,PA,19.05,11602.5
120,TH,17,PA,43.8,28041.5
120,TL,17,PA,49.95,32335.5
120,TV,17,PA,34.7,23454.5
120,UX,17,PA,15.75,12850.5
120,V,17,PA,18.1,12339
120,W,17,PA,22.6,17266.5
120,WH,17,PA,53.45,30830.5
120,WJ,17,PA,19.35,12196.5
120,WL,17,PA,37.5,23247
120,WN,17,PA,33.25,26769
120,WS,17,PA,10.45,7386
120,X,17,PA,20.65,14819
121,A,21,E,63.25,34429
121,AC,21,E,27.95,21641
121,AD,21,E,10.5,7442
121,AF,21,E,47.85,32424
121,AH,21,E,40.6,31295.5
121,AL,21,E,57.65,29518.5
121,AR,21,E,11.15,7113
121,AV,21,E,44.6,34987
121,AW,21,E,13.45,10677.5
121,BC,21,E,63.45,32760
121,BK,21,E,27.05,22974
121,BN,21,E,47.15,23928
121,BT,21,E,27.8,22469
121,BW,21,E,26.45,17133
121,BX,21,E,47.35,37121
121,C,21,E,63.05,31937
121,CT,21,E,24.55,15334.5
121,DT,21,E,50.8,39529
121,DX,21,E,27.65,25684
121,E,21,E,9.65,6975
121,EB,21,E,71.25,46425.5
121,FW,21,E,53,39817
121,G,21,E,36.2,29273
121,GY,21,E,36.45,36735
121,HD,21,E,33.2,26917.5
121,HF,21,E,23.05,15574
121,HH,21,E,49.45,40411
121,HK,21,E,26.1,16114
121,HT,21,E,20.5,11543.5
121,KB,21,E,51.5,34191
121,KC,21,E,26.25,13016
121,LI,21,E,22.95,13976.5
121,MB,21,E,57.15,40509
121,MG,21,E,34.2,22603
121,MR,21,E,53.2,37546
121,N,21,E,51.35,26030.5
121,NP,21,E,12.3,7542.5
121,NS,21,E,28.95,25597
121,NX,21,E,40.2,24594.5
121,ON,21,E,30.6,23925.5
121,PA,21,E,33.9,26844
121,PB,21,E,19.25,14747.5
121,PD,21,E,44.3,28623
121,PL,21,E,55.75,28340
121,PM,21,E,42.95,25533
121,Q,21,E,41.85,20694.5
121,QB,21,E,45.75,22711.5
121,RA,21,E,36.65,17408
121,RM,21,E,34.45,32183
121,RP,21,E,31.7,23716
121,RR,21,E,27.45,25107
121,S,21,E,37.75,27648
121,SG,21,E,43.3,34773
121,SI,21,E,29.95,26565
121,SO,21,E,37.2,26994
121,SW,21,E,40.25,20273
121,T,21,E,19.85,15458.5
121,TB,21,E,54.8,37678
121,TC,21,E,64.05,40217.5
121,TF,21,E,53.5,39925
121,TH,21,E,57.25,29543
121,TL,21,E,46.65,32222
121,TV,21,E,60.7,47505
121,UX,21,E,44.85,38580
121,V,21,E,41.25,31970
121,W,21,E,24.65,18746.5
121,WH,21,E,30.15,21322
121,WJ,21,E,30.45,23284
121,WL,21,E,41.35,20517
121,WN,21,E,10.1,7332.5
121,WS,21,E,44.2,36469
121,X,21,E,36.75,27997.5
122,A,17,PD,36.85,20977
122,AC,17,PD,48.35,25904
122,AD,17,PD,47.1,39158.5
122,AF,17,PD,34.9,19138
122,AH,17,PD,48.15,27881.5
122,AL,17,PD,33.65,18880
122,AR,17,PD,43.65,26461.5
122,AV,17,PD,51.9,31625.5
122,AW,17,PD,39.95,31883.5
122,BC,17,PD,29.55,16602
122,BK,17,PD,33.85,23223.5
122,BN,17,PD,22,12417.5
122,BT,17,PD,57.35,41329.5
122,BW,17,PD,25.65,16198.5
122,BX,17,PD,20.7,14683.5
122,C,17,PD,29.8,16981.5
122,CT,17,PD,30.75,19397.5
122,DT,17,PD,23.55,18119.5
122,DX,17,PD,31.05,22217.5
122,E,17,PD,49.15,39503.5
122,EB,17,PD,45.8,26471.5
122,FW,17,PD,55.5,32369.5
122,G,17,PD,54.6,33403.5
122,GY,17,PD,39.95,33268.5
122,HD,17,PD,59,43872.5
122,HF,17,PD,61.2,44669.5
122,HH,17,PD,56.85,35707.5
122,HK,17,PD,31.1,15627.5
122,HT,17,PD,41.8,20588
122,KB,17,PD,17.45,9082
122,KC,17,PD,37.9,18106.5
122,LI,17,PD,30.15,20087
122,MB,17,PD,26.2,16991.5
122,MG,17,PD,19.65,10229
122,MR,17,PD,23.3,17477.5
122,N,17,PD,18.25,10352
122,NP,17,PD,45.75,28176.5
122,NS,17,PD,42.75,31357.5
122,NX,17,PD,18.75,9632.5
122,ON,17,PD,49.8,29340.5
122,PA,17,PD,52.3,30974.5
122,PB,17,PD,59.65,49593.5
122,PD,17,PD,16.85,9380
122,PL,17,PD,31.75,17702
122,PM,17,PD,18.95,9569
122,Q,17,PD,20.65,10542
122,QB,17,PD,27.4,14410
122,RA,17,PD,26.6,13870.5
122,RM,17,PD,37.95,28716.5
122,RP,17,PD,48.3,27109.5
122,RR,17,PD,30.95,21640.5
122,S,17,PD,40.15,21782
122,SG,17,PD,50.55,31411.5
122,SI,17,PD,30.05,18319
122,SO,17,PD,59.5,36693.5
122,SW,17,PD,24.1,12467
122,T,17,PD,33.05,22135.5
122,TB,17,PD,23.15,14089
122,TC,17,PD,28.05,16805
122,TF,17,PD,55.25,31323.5
122,TH,17,PD,23.1,13240.5
122,TL,17,PD,16.75,8727.5
122,TV,17,PD,45.1,27649
122,UX,17,PD,62.95,43517.5
122,V,17,PD,42.05,22979.5
122,W,17,PD,49.65,25202
122,WH,17,PD,25.25,15650.5
122,WJ,17,PD,45.9,25624
122,WL,17,PD,20.95,10592
122,WN,17,PD,46.45,22834.5
122,WS,17,PD,53.65,35921.5
